tweet_id,retweet_count,favorite_count
733822306246479872,1061,3787
733482008106668032,992,3257
733460102733135873,1342,4345
733109485275860992,17697,50950
732732193018155009,559,2517
732726085725589504,927,3658
732585889486888962,815,3801
732375214819057664,2648,8374
732005617171337216,5736,15441
731285275100512256,1031,3610
731156023742988288,1337,3963
730924654643314689,2080,6341
730573383004487680,2256,5078
730427201120833536,1099,3587
730211855403241472,1107,3954
730196704625098752,2025,5033
729854734790754305,1182,4177
729838605770891264,404,1763
729823566028484608,1304,4124
729463711119904772,2432,5999
729113531270991872,343,1949
728986383096946689,856,3258
728760639972315136,1788,4836
728751179681943552,708,2865
728653952833728512,1085,3421
728409960103686147,2101,5076
728387165835677696,1004,3794
728046963732717569,1237,4453
728035342121635841,1749,4704
728015554473250816,1152,4238
727685679342333952,665,3037
727644517743104000,1830,6090
727524757080539137,1279,4614
727314416056803329,783,3446
727286334147182592,856,3144
727175381690781696,1449,4021
727155742655025152,1396,3760
726935089318363137,2575,7113
726887082820554753,1584,3963
726828223124897792,1046,3671
726224900189511680,1201,4560
725842289046749185,2780,7278
725786712245440512,1428,4295
725729321944506368,1876,5360
725458796924002305,653,1453
724983749226668032,1369,3835
724771698126512129,673,2451
724405726123311104,1722,5471
724049859469295616,1852,4462
724046343203856385,590,2750
724004602748780546,1644,4317
723912936180330496,1290,4027
723688335806480385,3120,7938
723673163800948736,934,3123
723179728551723008,1967,5463
722974582966214656,1643,4229
722613351520608256,1720,5127
721503162398597120,1964,4801
721001180231503872,644,2613
720785406564900865,803,3219
720775346191278080,709,2563
720415127506415616,1574,4270
720389942216527872,2633,6595
720340705894408192,1025,2960
720059472081784833,1174,4010
720043174954147842,2099,5070
719991154352222208,1829,4986
719704490224398336,1514,4703
719551379208073216,2024,5219
719367763014393856,775,2876
719339463458033665,1307,4551
719332531645071360,1000,3533
718971898235854848,1146,3602
718939241951195136,1846,5402
718631497683582976,8451,19477
718613305783398402,502,2515
718540630683709445,1062,2550
718460005985447936,548,2788
718454725339934721,1579,5019
718246886998687744,521,1992
718234618122661888,1052,4000
717841801130979328,620,2532
717790033953034240,1181,2979
717537687239008257,1925,5932
717428917016076293,472,1659
717421804990701568,877,3251
717047459982213120,2005,6472
717009362452090881,1021,3372
716802964044845056,1238,4427
716791146589110272,1605,7498
716730379797970944,449,1273
716447146686459905,6191,13508
716439118184652801,219,2442
716285507865542656,1136,2871
716080869887381504,2008,6945
715928423106027520,916,3292
715758151270801409,1499,3841
715733265223708672,1767,4828
715704790270025728,592,2887
715696743237730304,1351,4030
715680795826982913,1700,4472
715360349751484417,1647,5649
715342466308784130,718,3135
715220193576927233,685,2500
715200624753819648,1976,5290
715009755312439296,1291,4302
714982300363173890,1077,3877
714962719905021952,4480,7601
714957620017307648,1484,4261
714631576617938945,1052,3378
714606013974974464,969,3753
714485234495041536,1211,2791
714258258790387713,750,3131
714251586676113411,875,3380
714214115368108032,920,2346
714141408463036416,1469,4458
713919462244790272,814,3390
713909862279876608,567,1980
713900603437621249,772,2937
713761197720473600,1441,5039
713411074226274305,1357,4566
713177543487135744,2960,7451
713175907180089344,1528,4611
712809025985978368,7047,19173
712717840512598017,5247,12766
712668654853337088,1272,4302
712438159032893441,1638,5505
712309440758808576,25,252
712097430750289920,1088,3923
712092745624633345,938,3045
712085617388212225,506,3362
712065007010385924,659,2347
711998809858043904,130,0
711968124745228288,2426,8332
711743778164514816,1032,2938
711732680602345472,4333,9181
711694788429553666,19208,33963
711652651650457602,962,3998
711363825979756544,1188,3790
711306686208872448,769,3423
711008018775851008,643,3093
710997087345876993,1452,4713
710844581445812225,723,2638
710833117892898816,559,2783
710658690886586372,590,2389
710609963652087808,2476,4960
710588934686908417,1961,4698
710296729921429505,774,2452
710283270106132480,541,2214
710272297844797440,1314,4696
710269109699739648,1182,2482
710153181850935296,935,3010
710140971284037632,929,2862
710117014656950272,2092,5684
709918798883774466,1116,3091
709901256215666688,105,697
709852847387627521,1252,3630
709566166965075968,1261,3665
709556954897764353,1113,3407
709519240576036864,245,1539
709449600415961088,605,2309
709409458133323776,721,2709
709225125749587968,598,2495
709207347839836162,6138,13009
709198395643068416,670,2510
709179584944730112,697,2073
709158332880297985,439,2117
709042156699303936,1718,4920
708853462201716736,689,1852
708845821941387268,941,3090
708834316713893888,530,1753
708810915978854401,7288,17059
708738143638450176,857,2840
708711088997666817,754,2639
708479650088034305,704,2637
708469915515297792,857,3196
708400866336894977,10643,16546
708356463048204288,1390,3727
708349470027751425,768,2432
708149363256774660,1609,4423
708130923141795840,880,3511
708119489313951744,1026,2772
708109389455101952,567,1998
708026248782585858,2006,4513
707995814724026368,1179,3238
707983188426153984,2,51
707969809498152960,1018,2797
707776935007539200,994,3396
707741517457260545,643,2582
707738799544082433,2604,4237
707693576495472641,1047,3550
707629649552134146,926,2666
707610948723478529,6724,17548
707420581654872064,724,2360
707411934438625280,620,2366
707387676719185920,1361,3627
707377100785885184,1132,3397
707315916783140866,673,2562
707297311098011648,829,2868
707059547140169728,710,2673
707038192327901184,828,2261
707021089608753152,1436,4218
707014260413456384,623,2384
706904523814649856,8236,15104
706901761596989440,626,2140
706681918348251136,1017,3446
706644897839910912,1153,2670
706593038911545345,658,2230
706538006853918722,1484,3581
706516534877929472,1082,3207
706346369204748288,968,3568
706310011488698368,8390,22094
706291001778950144,490,1762
706265994973601792,967,2831
706169069255446529,2341,4036
706166467411222528,1683,5324
706153300320784384,401,1535
705975130514706432,770,3215
705970349788291072,930,3244
705898680587526145,582,2453
705786532653883392,549,2011
705591895322394625,1212,3286
705475953783398401,964,3052
705442520700944385,1719,4601
705428427625635840,1768,3946
705239209544720384,780,3105
705223444686888960,842,2665
705102439679201280,536,2232
705066031337840642,634,2250
704871453724954624,1166,4421
704859558691414016,572,2335
704847917308362754,1610,5280
704819833553219584,1042,2734
704761120771465216,3041,6867
704499785726889984,1049,3035
704491224099647488,84,791
704480331685040129,1109,3518
704364645503647744,3731,8300
704347321748819968,363,1650
704134088924532736,492,1561
704113298707505153,590,1920
704054845121142784,951,3027
703774238772166656,487,1905
703769065844768768,1198,3400
703631701117943808,721,2694
703611486317502464,1589,3997
703425003149250560,1450,3933
703407252292673536,731,2540
703382836347330562,1190,3634
703356393781329922,405,1985
703268521220972544,569,2039
703079050210877440,3257,7668
703041949650034688,13183,27304
702932127499816960,757,2688
702899151802126337,477,1670
702684942141153280,1136,3342
702671118226825216,588,2283
702598099714314240,3605,12626
702539513671897089,1006,2977
702332542343577600,1638,3306
702321140488925184,1087,3396
702276748847800320,804,2566
702217446468493312,1401,4972
701981390485725185,1044,3575
701952816642965504,1076,3966
701889187134500865,1447,3676
701805642395348998,1779,3556
701601587219795968,479,2162
701570477911896070,977,2916
701545186879471618,643,2760
701214700881756160,5376,12658
700890391244103680,602,2295
700864154249383937,644,2681
700847567345688576,526,2520
700796979434098688,1007,2525
700747788515020802,9842,23690
700518061187723268,846,2732
700505138482569216,598,2370
700462010979500032,1892,4290
700167517596164096,782,2735
700151421916807169,699,2316
700143752053182464,2880,7798
700062718104104960,730,2746
700029284593901568,611,2151
700002074055016451,1411,3438
699801817392291840,1011,3175
699788877217865730,523,2312
699779630832685056,1310,2870
699775878809702401,636,2027
699691744225525762,4842,10626
699446877801091073,2749,6162
699434518667751424,533,2243
699423671849451520,347,1426
699413908797464576,647,2153
699370870310113280,459,1952
699323444782047232,908,3278
699088579889332224,664,2325
699079609774645248,688,2542
699072405256409088,1250,3119
699060279947165696,1899,3914
699036661657767936,1256,2700
698989035503689728,1031,3498
698953797952008193,955,2802
698907974262222848,658,2633
698710712454139905,715,2562
698703483621523456,399,1506
698635131305795584,356,1338
698549713696649216,650,2413
698355670425473025,477,1939
698342080612007937,995,2339
698262614669991936,2115,4923
698195409219559425,6268,17389
698178924120031232,781,2910
697995514407682048,351,1587
697990423684476929,1361,3409
697943111201378304,720,2490
697881462549430272,1254,3129
697630435728322560,567,1815
697616773278015490,1065,3274
697596423848730625,1326,3150
697575480820686848,523,2115
697516214579523584,1184,2151
697482927769255936,707,2506
697463031882764288,1451,3537
697270446429966336,1963,4849
697259378236399616,1049,3414
697255105972801536,1218,3134
697242256848379904,703,2607
696900204696625153,1073,3300
696894894812565505,708,2425
696886256886657024,1894,5021
696877980375769088,744,2528
696754882863349760,374,1538
696744641916489729,987,2145
696713835009417216,678,2463
696518437233913856,1786,4034
696490539101908992,150,1261
696488710901260288,1083,2631
696405997980676096,1203,3335
696100768806522880,700,2010
695816827381944320,1228,3120
695794761660297217,817,3297
695767669421768709,790,1941
695629776980148225,2212,4729
695446424020918272,1907,4544
695409464418041856,3764,8977
695314793360662529,1541,3775
695095422348574720,648,2740
695074328191332352,1167,2950
695064344191721472,633,1664
695051054296211456,829,2755
694925794720792577,961,2795
694905863685980160,977,2859
694669722378485760,15210,37086
694356675654983680,299,1563
694352839993344000,652,2123
694342028726001664,506,1630
694329668942569472,524,2079
694206574471057408,2137,4332
694183373896572928,980,3058
694001791655137281,1084,3521
693993230313091072,424,1942
693942351086120961,386,1802
693647888581312512,623,2802
693644216740769793,131,1393
693642232151285760,432,2632
693629975228977152,837,2544
693622659251335168,388,1604
693590843962331137,2076,5246
693582294167244802,268,1706
693486665285931008,667,1848
693280720173801472,1300,3492
693267061318012928,856,2473
693262851218264065,524,2319
693231807727280129,769,2977
693155686491000832,3376,8172
693109034023534592,646,1784
693095443459342336,486,1945
692919143163629568,787,2763
692905862751522816,922,2530
692901601640583168,630,1850
692894228850999298,850,2370
692828166163931137,923,2993
692752401762250755,3818,7078
692568918515392513,1617,4516
692535307825213440,1431,3308
692530551048294401,435,1915
692423280028966913,240,1533
692417313023332352,3661,9684
692187005137076224,860,2623
692158366030913536,830,2229
692142790915014657,414,1708
692041934689402880,1342,3530
692017291282812928,1001,2974
691820333922455552,1749,4096
691793053716221953,4430,8429
691756958957883396,1070,3000
691675652215414786,530,2019
691483041324204033,591,2470
691459709405118465,1214,4205
691444869282295808,889,2753
691416866452082688,8058,20031
691321916024623104,693,2673
691096613310316544,928,3072
691090071332753408,353,1776
690989312272396288,3015,6118
690959652130045952,1320,3722
690938899477221376,2098,4275
690932576555528194,1081,3408
690735892932222976,1340,3933
690728923253055490,541,2257
690690673629138944,845,2413
690649993829576704,293,1361
690607260360429569,17,305
690597161306841088,636,2041
690400367696297985,475,1947
690374419777196032,904,3389
690360449368465409,941,2748
690348396616552449,543,1567
690248561355657216,434,1745
690021994562220032,1089,2892
690015576308211712,779,2604
690005060500217858,1781,3806
689999384604450816,394,1482
689993469801164801,477,1515
689977555533848577,470,1424
689905486972461056,728,2511
689877686181715968,1242,3145
689835978131935233,792,2249
689661964914655233,977,3322
689659372465688576,4081,10745
689623661272240129,676,2310
689599056876867584,5831,12056
689557536375177216,483,2127
689517482558820352,1510,3529
689289219123089408,994,2339
689283819090870273,1160,3416
689280876073582592,752,2069
689275259254616065,258,1199
689255633275777024,1139,2654
689154315265683456,1053,3180
689143371370250240,538,2096
688916208532455424,917,2837
688908934925697024,817,2195
688898160958271489,832,2184
688894073864884227,733,2323
688828561667567616,393,1429
688804835492233216,204,1004
688789766343622656,695,2304
688547210804498433,738,2714
688519176466644993,774,2401
688385280030670848,4699,9635
688211956440801280,877,2316
688179443353796608,619,2202
688116655151435777,822,2938
688064179421470721,380,1799
687841446767013888,2668,5674
687826841265172480,1187,2835
687818504314159109,1002,2589
687807801670897665,742,2491
687732144991551489,696,1833
687704180304273409,884,2539
687664829264453632,536,2008
687494652870668288,605,1975
687480748861947905,253,1658
687476254459715584,560,2056
687460506001633280,569,2133
687399393394311168,661,1968
687317306314240000,9640,20864
687312378585812992,2006,4526
687127927494963200,2416,5661
687124485711986689,525,2249
687109925361856513,2603,6032
687102708889812993,1039,2428
687096057537363968,635,2334
686947101016735744,3351,8941
686760001961103360,1454,3657
686749460672679938,1541,3608
686730991906516992,1267,4311
686683045143953408,849,2920
686618349602762752,1439,3831
686606069955735556,573,1973
686394059078897668,714,1806
686386521809772549,928,3381
686377065986265092,594,2292
686358356425093120,717,2281
686286779679375361,1753,4149
686050296934563840,767,2288
686035780142297088,128,1201
686034024800862208,1222,3227
686007916130873345,447,2578
686003207160610816,674,1891
685973236358713344,550,2190
685943807276412928,632,1684
685906723014619143,3078,7804
685681090388975616,134,2108
685667379192414208,603,2434
685663452032069632,1540,3380
685641971164143616,825,3042
685547936038666240,16582,34202
685532292383666176,1217,3152
685325112850124800,4201,9837
685321586178670592,680,2750
685315239903100929,1142,3472
685307451701334016,465,2151
685268753634967552,1272,3218
685198997565345792,701,2424
685169283572338688,1501,4247
684969860808454144,397,2460
684959798585110529,3304,7068
684940049151070208,1101,3341
684926975086034944,492,3634
684914660081053696,1547,3649
684902183876321280,560,1953
684880619965411328,867,2182
684830982659280897,22813,36354
684800227459624960,1056,2821
684594889858887680,3727,9253
684588130326986752,1483,4268
684567543613382656,1298,3128
684538444857667585,1008,2739
684481074559381504,1234,4028
684460069371654144,586,2062
684241637099323392,3503,8462
684225744407494656,224,1282
684222868335505415,1452,3978
684200372118904832,1083,2243
684195085588783105,546,1989
684188786104872960,1243,3610
684177701129875456,709,2091
684147889187209216,1574,3093
684122891630342144,499,2072
684097758874210310,1517,4265
683857920510050305,1179,3944
683852578183077888,370,2000
683849932751646720,1036,2718
683834909291606017,1168,2718
683828599284170753,1120,2914
683773439333797890,1432,3471
683742671509258241,3506,6746
683515932363329536,3080,7626
683498322573824003,1019,3288
683481228088049664,1052,2743
683462770029932544,709,2519
683449695444799489,1701,4047
683391852557561860,2515,7906
683357973142474752,983,3044
683142553609318400,1097,2997
683111407806746624,962,3517
683098815881154561,698,2250
683078886620553216,591,2061
683030066213818368,768,2232
682962037429899265,17617,38319
682808988178739200,190,1843
682788441537560576,1182,2564
682750546109968385,462,1583
682697186228989953,380,1368
682662431982772225,1144,3170
682638830361513985,638,2137
682429480204398592,1229,3564
682406705142087680,1865,7869
682393905736888321,721,2320
682389078323662849,495,1726
682303737705140231,1060,3189
682259524040966145,1280,4324
682242692827447297,1247,3387
682088079302213632,10434,18952
682059653698686977,1785,5131
682047327939461121,1017,3320
682032003584274432,2128,6828
682003177596559360,1622,3266
681981167097122816,1089,2903
681891461017812993,866,2557
681694085539872773,4285,13242
681679526984871937,475,1836
681654059175129088,980,2729
681610798867845120,503,1988
681579835668455424,1375,3684
681523177663676416,6132,14842
681340665377193984,295,1699
681339448655802368,4288,9633
681320187870711809,792,2747
681302363064414209,1932,4090
681297372102656000,1016,3324
681281657291280384,1164,3337
681261549936340994,290,1513
681242418453299201,569,1550
681231109724700672,512,2493
681193455364796417,1564,3854
680970795137544192,704,2519
680959110691590145,2114,4727
680940246314430465,1114,3338
680934982542561280,464,2148
680913438424612864,653,2487
680889648562991104,383,1831
680836378243002368,1403,3585
680805554198020098,698,2236
680801747103793152,870,2456
680798457301471234,1099,2966
680609293079592961,750,2734
680583894916304897,1420,3754
680497766108381184,2008,4388
680494726643068929,510,1784
680473011644985345,785,2643
680440374763077632,533,1511
680221482581123072,305,1513
680206703334408192,1246,2942
680191257256136705,531,2226
680176173301628928,1654,4040
680161097740095489,776,2406
680145970311643136,1844,3742
680130881361686529,1002,2365
680115823365742593,952,2807
680100725817409536,1444,3696
680085611152338944,9452,13234
680070545539371008,928,2672
679877062409191424,683,2047
679872969355714560,698,2260
679862121895714818,655,2543
679854723806179328,1303,2961
679844490799091713,804,2454
679828447187857408,14822,37508
679777920601223168,1172,3193
679736210798047232,837,2166
679729593985699840,867,2241
679722016581222400,495,1712
679530280114372609,2193,4931
679527802031484928,763,2735
679511351870550016,1334,3493
679503373272485890,1554,3246
679475951516934144,669,2164
679462823135686656,19854,32790
679405845277462528,1266,2456
679158373988876288,8530,22123
679148763231985668,1089,2866
679132435750195208,1220,3066
679111216690831360,2695,6162
679062614270468097,8651,17605
679047485189439488,713,2323
679001094530465792,1303,2917
678991772295516161,1239,2395
678969228704284672,486,1696
678800283649069056,951,2661
678798276842360832,1250,3581
678774928607469569,967,2888
678767140346941444,1439,3653
678764513869611008,502,1695
678755239630127104,3481,7358
678740035362037760,1786,3876
678708137298427904,2544,5743
678675843183484930,1555,2967
678643457146150913,443,2116
678446151570427904,1642,4121
678424312106393600,2668,5580
678410210315247616,1917,4370
678399652199309312,33359,81553
678396796259975168,443,1642
678389028614488064,441,1926
678380236862578688,957,2518
678341075375947776,566,1781
678334497360859136,271,1343
678278586130948096,6381,11797
678255464182861824,391,1636
678023323247357953,402,1988
678021115718029313,6697,14125
677961670166224897,1771,3519
677918531514703872,430,1392
677895101218201600,2214,4974
677716515794329600,1013,3144
677700003327029250,1519,3494
677698403548192770,334,1265
677687604918272002,889,2549
677673981332312066,1572,3435
677662372920729601,1021,2006
677644091929329666,836,1912
677573743309385728,759,2199
677565715327688705,480,1332
677557565589463040,1214,2501
677547928504967168,3816,7123
677530072887205888,236,1102
677335745548390400,1869,3122
677334615166730240,306,1390
677331501395156992,245,1127
677328882937298944,1570,3728
677314812125323265,556,1686
677301033169788928,430,1275
677269281705472000,738,2048
677228873407442944,1716,3641
677187300187611136,965,2801
676957860086095872,843,2272
676949632774234114,417,1343
676948236477857792,910,2232
676946864479084545,394,1755
676942428000112642,791,2124
676936541936185344,5113,13035
676916996760600576,1876,3042
676897532954456065,748,2311
676864501615042560,739,2154
676821958043033607,16297,23631
676819651066732545,694,1851
676811746707918848,443,1450
676776431406465024,2094,5132
676617503762681856,1025,2966
676613908052996102,205,1111
676606785097199616,457,1924
676603393314578432,400,1191
676593408224403456,2252,4680
676590572941893632,130,936
676588346097852417,829,2381
676582956622721024,290,1230
676575501977128964,1164,2654
676533798876651520,581,1918
676496375194980353,555,1554
676470639084101634,4859,11850
676440007570247681,693,1756
676430933382295552,360,1426
676263575653122048,574,2125
676237365392908289,304,1251
676219687039057920,32311,77183
676215927814406144,606,1779
676191832485810177,1075,2328
676146341966438401,689,1962
676121918416756736,1204,2199
676101918813499392,1210,2874
676098748976615425,1495,3069
676089483918516224,448,1344
675898130735476737,596,1656
675891555769696257,899,2165
675888385639251968,1002,2425
675878199931371520,1454,4252
675870721063669760,596,1670
675853064436391936,1345,2738
675849018447167488,154,959
675845657354215424,920,2320
675822767435051008,556,1553
675820929667219457,239,1071
675798442703122432,3506,10438
675781562965868544,490,1654
675740360753160193,360,1193
675710890956750848,852,1926
675707330206547968,721,2017
675706639471788032,101,655
675534494439489536,433,1853
675531475945709568,398,1204
675522403582218240,295,1058
675517828909424640,473,1322
675501075957489664,6015,17439
675497103322386432,1345,3195
675489971617296384,622,1323
675483430902214656,1003,1870
675432746517426176,590,1554
675372240448454658,528,1720
675362609739206656,236,1067
675354435921575936,17798,33300
675349384339542016,2334,3975
675334060156301312,1337,2827
675166823650848770,1666,3671
675153376133427200,2692,6376
675149409102012420,1731,3796
675147105808306176,247,957
675146535592706048,325,1211
675145476954566656,932,2168
675135153782571009,510,1320
675113801096802304,806,1980
675111688094527488,260,981
675109292475830276,1172,2839
675047298674663426,339,1073
675015141583413248,1240,2745
675006312288268288,232,1003
675003128568291329,488,1576
674999807681908736,1135,2276
674805413498527744,366,868
674800520222154752,885,3055
674793399141146624,1121,2541
674790488185167872,255,1118
674788554665512960,217,826
674781762103414784,1241,2027
674774481756377088,486,1137
674767892831932416,817,1852
674764817387900928,245,796
674754018082705410,462,1379
674752233200820224,481,1477
674743008475090944,570,1427
674742531037511680,52,495
674739953134403584,405,1129
674737130913071104,96,659
674690135443775488,482,1163
674670581682434048,671,1632
674664755118911488,263,938
674646392044941312,508,1451
674644256330530816,277,1037
674638615994089473,596,1703
674632714662858753,597,1522
674606911342424069,102,947
674468880899788800,2117,6304
674447403907457024,365,1079
674436901579923456,404,1122
674422304705744896,551,1451
674416750885273600,144,689
674410619106390016,479,1216
674394782723014656,590,1518
674372068062928900,322,854
674330906434379776,76,567
674318007229923329,528,1435
674307341513269249,7150,11447
674291837063053312,6048,14904
674271431610523648,749,1589
674269164442398721,231,913
674265582246694913,875,1664
674262580978937856,464,1318
674255168825880576,570,1482
674082852460433408,174,761
674075285688614912,297,992
674063288070742018,2263,6436
674053186244734976,1331,3355
674051556661161984,496,1457
674045139690631169,654,1434
674042553264685056,132,732
674038233588723717,423,1112
674036086168010753,217,854
674024893172875264,1254,1800
674019345211760640,307,1146
674014384960745472,662,1577
674008982932058114,365,1213
673956914389192708,984,1960
673919437611909120,377,1180
673906403526995968,1653,3219
673887867907739649,256,940
673716320723169284,768,3110
673715861853720576,2131,3571
673711475735838725,303,1045
673709992831262724,280,857
673708611235921920,297,1091
673707060090052608,401,1108
673705679337693185,410,1267
673700254269775872,584,1449
673697980713705472,1996,3833
673689733134946305,664,1743
673688752737402881,504,1270
673686845050527744,449,1443
673680198160809984,479,1379
673662677122719744,367,1265
673656262056419329,247,721
673636718965334016,366,1117
673612854080196609,737,1607
673583129559498752,372,1200
673580926094458881,274,841
673576835670777856,571,1394
673363615379013632,311,1032
673359818736984064,684,1465
673355879178194945,589,1502
673352124999274496,547,1663
673350198937153538,218,752
673345638550134785,1302,2529
673343217010679808,277,981
673342308415348736,597,1283
673320132811366400,8108,13562
673317986296586240,265,881
673295268553605120,3224,7576
673270968295534593,374,1070
673240798075449344,747,1434
673213039743795200,859,2264
673148804208660480,644,1699
672997845381865473,735,1980
672995267319328768,303,964
672988786805112832,299,989
672984142909456390,551,1263
672980819271634944,1026,1831
672975131468300288,930,1692
672970152493887488,363,949
672968025906282496,556,1325
672964561327235073,651,1428
672902681409806336,515,1373
672898206762672129,430,910
672884426393653248,845,1558
672877615439593473,374,1040
672834301050937345,577,1320
672828477930868736,504,1263
672640509974827008,327,979
672622327801233409,504,1304
672614745925664768,598,1227
672609152938721280,395,1123
672604026190569472,404,1114
672594978741354496,618,1336
672591762242805761,341,956
672591271085670400,186,729
672538107540070400,372,1033
672523490734551040,174,645
672488522314567680,446,1116
672482722825261057,610,1146
672481316919734272,127,721
672475084225949696,713,1434
672466075045466113,550,1360
672272411274932228,3448,6482
672267570918129665,626,1505
672264251789176834,343,1146
672256522047614977,1576,2827
672254177670729728,754,1434
672248013293752320,622,1724
672245253877968896,162,688
672239279297454080,328,898
672231046314901505,1037,1841
672222792075620352,214,786
672205392827572224,1173,2273
672169685991993344,374,1025
672160042234327040,364,880
672139350159835138,722,1753
672125275208069120,1158,2412
672095186491711488,373,1006
672082170312290304,373,945
672068090318987265,525,1293
671896809300709376,4232,8518
671891728106971137,582,1339
671882082306625538,1401,3483
671879137494245376,690,1432
671874878652489728,566,1252
671866342182637568,507,1124
671855973984772097,453,909
671789708968640512,3540,7090
671768281401958400,533,1198
671763349865160704,941,1690
671744970634719232,784,1355
671743150407421952,236,745
671735591348891648,768,1458
671729906628341761,4418,8536
671561002136281088,7334,12868
671550332464455680,210,918
671547767500775424,606,1358
671544874165002241,1062,1984
671542985629241344,573,1097
671538301157904385,401,932
671536543010570240,416,1180
671533943490011136,589,1022
671528761649688577,263,846
671520732782923777,533,1407
671518598289059840,293,957
671511350426865664,734,1610
671504605491109889,3594,7047
671497587707535361,453,922
671488513339211776,478,1015
671486386088865792,208,579
671485057807351808,234,763
671390180817915904,742,1430
671362598324076544,297,1111
671357843010908160,150,399
671355857343524864,116,482
671347597085433856,434,957
671186162933985280,215,735
671182547775299584,351,1121
671166507850801152,356,879
671163268581498880,1123,1669
671159727754231808,82,375
671154572044468225,222,716
671151324042559489,157,672
671147085991960577,229,674
671141549288370177,665,1162
671138694582165504,411,926
671134062904504320,199,751
671122204919246848,2555,3496
671115716440031232,787,1371
671109016219725825,448,1150
670995969505435648,298,1107
670842764863651840,8858,24681
670840546554966016,196,593
670838202509447168,704,1116
670833812859932673,128,450
670832455012716544,222,736
670826280409919488,4114,5571
670823764196741120,197,781
670822709593571328,97,616
670815497391357952,1562,3185
670811965569282048,275,1136
670807719151067136,500,1164
670804601705242624,975,1972
670803562457407488,88,345
670797304698376195,240,739
670792680469889025,285,834
670789397210615808,245,662
670786190031921152,204,607
670783437142401025,401,824
670782429121134593,784,1569
670780561024270336,292,784
670778058496974848,74,330
670764103623966721,429,1076
670755717859713024,112,441
670733412878163972,521,970
670727704916926465,366,829
670717338665226240,502,1212
670704688707301377,375,772
670691627984359425,248,593
670679630144274432,287,749
670676092097810432,44,248
670668383499735048,5111,10740
670474236058800128,768,1523
670468609693655041,86,354
670465786746662913,559,975
670452855871037440,208,552
670449342516494336,672,1194
670444955656130560,2008,6753
670442337873600512,202,645
670435821946826752,523,1056
670434127938719744,656,1404
670433248821026816,114,329
670428280563085312,636,1387
670427002554466305,166,522
670421925039075328,640,1313
670420569653809152,321,629
670417414769758208,318,572
670411370698022913,911,2022
670408998013820928,229,557
670403879788544000,160,436
670385711116361728,213,562
670374371102445568,274,747
670361874861563904,69,330
670338931251150849,113,422
670319130621435904,1236,3875
670303360680108032,138,430
670290420111441920,292,706
670093938074779648,339,1028
670086499208155136,255,701
670079681849372674,1255,2228
670073503555706880,802,1583
670069087419133954,245,626
670061506722140161,348,769
670055038660800512,336,671
670046952931721218,180,646
670040295598354432,113,757
670037189829525505,280,589
670003130994700288,93,332
669993076832759809,86,327
669972011175813120,161,446
669970042633789440,62,304
669942763794931712,167,505
669926384437997569,106,374
669923323644657664,57,233
669753178989142016,406,816
669749430875258880,65,268
669684865554620416,90,517
669683899023405056,112,389
669682095984410625,136,348
669680153564442624,295,668
669661792646373376,445,802
669625907762618368,1840,3541
669603084620980224,367,952
669597912108789760,152,514
669583744538451968,936,1498
669573570759163904,143,435
669571471778410496,1033,1598
669567591774625800,56,236
669564461267722241,127,385
669393256313184256,78,369
669375718304980992,739,1333
669371483794317312,184,496
669367896104181761,160,467
669363888236994561,231,622
669359674819481600,127,370
669354382627049472,1290,2715
669353438988365824,266,648
669351434509529089,190,438
669328503091937280,424,1022
669327207240699904,118,578
669324657376567296,211,500
669216679721873412,409,1193
669214165781868544,169,441
669203728096960512,486,1007
669037058363662336,318,660
669015743032369152,379,739
669006782128353280,251,578
669000397445533696,6449,20973
668994913074286592,233,440
668992363537309700,352,747
668989615043424256,334,682
668988183816871936,477,900
668986018524233728,171,556
668981893510119424,312,538
668979806671884288,354,801
668975677807423489,588,1305
668967877119254528,24,145
668960084974809088,242,703
668955713004314625,72,282
668932921458302977,59,265
668902994700836864,102,320
668892474547511297,154,397
668872652652679168,304,530
668852170888998912,168,455
668826086256599040,139,434
668815180734689280,275,579
668779399630725120,375,707
668655139528511488,222,536
668645506898350081,537,892
668643542311546881,539,881
668641109086707712,546,1079
668636665813057536,496,1041
668633411083464705,1672,2818
668631377374486528,323,718
668627278264475648,118,319
668625577880875008,137,388
668623201287675904,783,1437
668620235289837568,43,202
668614819948453888,316,615
668587383441514497,1089,1673
668567822092664832,56,245
668544745690562560,231,515
668542336805281792,219,457
668537837512433665,77,253
668528771708952576,231,460
668507509523615744,109,327
668496999348633600,135,415
668484198282485761,238,429
668480044826800133,150,461
668466899341221888,523,884
668297328638447616,298,618
668291999406125056,31,245
668286279830867968,138,505
668274247790391296,232,824
668268907921326080,238,555
668256321989451776,625,1313
668248472370458624,496,990
668237644992782336,2882,6216
668226093875376128,105,298
668221241640230912,200,512
668204964695683073,197,554
668190681446379520,198,654
668171859951755264,195,492
668154635664932864,320,496
668142349051129856,285,568
668113020489474048,244,669
667937095915278337,796,1262
667924896115245057,113,300
667915453470232577,56,209
667911425562669056,308,493
667902449697558528,379,851
667886921285246976,1103,1882
667885044254572545,490,813
667878741721415682,121,392
667873844930215936,408,627
667866724293877760,1038,3000
667861340749471744,78,239
667832474953625600,63,291
667806454573760512,497,1047
667801013445750784,97,329
667793409583771648,334,697
667782464991965184,246,407
667773195014021121,57,236
667766675769573376,217,441
667728196545200128,152,378
667724302356258817,319,480
